Date,orders
2021-02-22,"[{'id': 'cfeb36e1781044d7af38cb57c47124e0', 'dt': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': -33, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2021-02-23,"[{'id': 'cfeb36e1781044d7af38cb57c47124e0', 'dt': Timestamp('2021-02-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-22 21:00:00+0000', tz='UTC'), 'amount': -33, 'filled': -33, 'commission': 0.099, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2021-02-24,[]
2021-02-25,"[{'id': 'dede6168ffc24643be61f610d2dfe76d', 'dt': Timestamp('2021-02-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-25 21:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2021-02-26,"[{'id': 'dede6168ffc24643be61f610d2dfe76d', 'dt': Timestamp('2021-02-26 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-02-25 21:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 8, 'commission': 0.024, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2021-03-01,[]
2021-03-02,[]
2021-03-03,[]
2021-03-04,[]
2021-03-05,[]
2021-03-08,[]
2021-03-09,[]
2021-03-10,[]
2021-03-11,[]
2021-03-12,[]
2021-03-15,[]
2021-03-16,[]
2021-03-17,[]
2021-03-18,[]
2021-03-19,[]
2021-03-22,[]
2021-03-23,[]
2021-03-24,[]
2021-03-25,[]
2021-03-26,[]
2021-03-29,[]
2021-03-30,[]
2021-03-31,[]
2021-04-01,[]
2021-04-05,[]
2021-04-06,[]
2021-04-07,[]
2021-04-08,[]
2021-04-09,[]
2021-04-12,[]
2021-04-13,[]
2021-04-14,[]
2021-04-15,[]
2021-04-16,[]
2021-04-19,[]
2021-04-20,[]
2021-04-21,[]
2021-04-22,[]
2021-04-23,[]
2021-04-26,[]
2021-04-27,[]
2021-04-28,[]
2021-04-29,[]
2021-04-30,[]
2021-05-03,[]
2021-05-04,[]
2021-05-05,[]
2021-05-06,[]
2021-05-07,[]
2021-05-10,"[{'id': 'dffad1f1230845219028a5494cbfd617', 'dt': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'amount': -9, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2021-05-11,"[{'id': 'dffad1f1230845219028a5494cbfd617', 'dt': Timestamp('2021-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-10 20:00:00+0000', tz='UTC'), 'amount': -9, 'filled': -9, 'commission': 0.027, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e5ab533333324591bf5c0d64d06923fb', 'dt': Timestamp('2021-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-11 20:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2021-05-12,"[{'id': 'e5ab533333324591bf5c0d64d06923fb', 'dt': Timestamp('2021-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-11 20:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 0.003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c70b2d1f27104b29a43a689fd19d8a01', 'dt': Timestamp('2021-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-12 20:00:00+0000', tz='UTC'), 'amount': 5, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2021-05-13,"[{'id': 'c70b2d1f27104b29a43a689fd19d8a01', 'dt': Timestamp('2021-05-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-12 20:00:00+0000', tz='UTC'), 'amount': 5, 'filled': 5, 'commission': 0.015, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2021-05-14,[]
2021-05-17,[]
2021-05-18,[]
2021-05-19,[]
2021-05-20,[]
2021-05-21,[]
2021-05-24,[]
2021-05-25,[]
2021-05-26,[]
2021-05-27,[]
2021-05-28,[]
2021-06-01,[]
2021-06-02,[]
2021-06-03,[]
2021-06-04,[]
2021-06-07,[]
2021-06-08,[]
2021-06-09,[]
2021-06-10,[]
2021-06-11,[]
2021-06-14,[]
2021-06-15,[]
2021-06-16,[]
2021-06-17,[]
2021-06-18,[]
2021-06-21,[]
2021-06-22,[]
2021-06-23,[]
2021-06-24,[]
2021-06-25,[]
2021-06-28,[]
2021-06-29,[]
2021-06-30,[]
2021-07-01,[]
2021-07-02,[]
2021-07-06,[]
2021-07-07,[]
2021-07-08,[]
2021-07-09,[]
2021-07-12,[]
2021-07-13,[]
2021-07-14,[]
2021-07-15,[]
2021-07-16,[]
2021-07-19,[]
2021-07-20,[]
2021-07-21,[]
2021-07-22,[]
2021-07-23,[]
2021-07-26,[]
2021-07-27,[]
2021-07-28,[]
2021-07-29,[]
2021-07-30,[]
2021-08-02,[]
2021-08-03,[]
2021-08-04,[]
2021-08-05,[]
2021-08-06,[]
2021-08-09,[]
2021-08-10,[]
2021-08-11,[]
2021-08-12,[]
2021-08-13,[]
2021-08-16,[]
2021-08-17,[]
2021-08-18,[]
2021-08-19,[]
2021-08-20,[]
2021-08-23,[]
2021-08-24,[]
2021-08-25,[]
2021-08-26,[]
2021-08-27,[]
2021-08-30,[]
2021-08-31,[]
2021-09-01,[]
2021-09-02,[]
2021-09-03,[]
2021-09-07,[]
2021-09-08,[]
2021-09-09,[]
2021-09-10,[]
2021-09-13,[]
2021-09-14,[]
2021-09-15,[]
2021-09-16,[]
2021-09-17,[]
2021-09-20,"[{'id': '12f2e74ad61b4d9ba1e9bff141077153', 'dt': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -29, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2021-09-21,"[{'id': '12f2e74ad61b4d9ba1e9bff141077153', 'dt': Timestamp('2021-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-09-20 20:00:00+0000', tz='UTC'), 'amount': -29, 'filled': -29, 'commission': 0.08700000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2021-09-22,[]
2021-09-23,[]
2021-09-24,[]
2021-09-27,[]
2021-09-28,[]
2021-09-29,[]
2021-09-30,[]
2021-10-01,[]
2021-10-04,[]
2021-10-05,[]
2021-10-06,[]
2021-10-07,[]
2021-10-08,[]
2021-10-11,[]
2021-10-12,[]
2021-10-13,[]
2021-10-14,[]
2021-10-15,[]
2021-10-18,[]
2021-10-19,[]
2021-10-20,[]
2021-10-21,[]
2021-10-22,[]
2021-10-25,[]
2021-10-26,[]
2021-10-27,[]
2021-10-28,[]
2021-10-29,[]
2021-11-01,[]
2021-11-02,[]
2021-11-03,[]
2021-11-04,[]
2021-11-05,[]
2021-11-08,[]
2021-11-09,[]
2021-11-10,[]
2021-11-11,[]
2021-11-12,[]
2021-11-15,[]
2021-11-16,[]
2021-11-17,[]
2021-11-18,[]
2021-11-19,[]
2021-11-22,[]
2021-11-23,[]
2021-11-24,[]
2021-11-26,[]
2021-11-29,[]
2021-11-30,[]
2021-12-01,[]
2021-12-02,[]
2021-12-03,[]
2021-12-06,[]
2021-12-07,[]
2021-12-08,[]
2021-12-09,[]
2021-12-10,[]
2021-12-13,[]
2021-12-14,[]
2021-12-15,[]
2021-12-16,[]
2021-12-17,[]
2021-12-20,[]
2021-12-21,[]
2021-12-22,[]
2021-12-23,[]
2021-12-27,[]
2021-12-28,[]
2021-12-29,[]
2021-12-30,[]
2021-12-31,[]
2022-01-03,[]
2022-01-04,[]
2022-01-05,[]
2022-01-06,[]
2022-01-07,[]
2022-01-10,[]
2022-01-11,[]
2022-01-12,[]
2022-01-13,[]
2022-01-14,[]
2022-01-18,[]
2022-01-19,"[{'id': 'fcbd679b639a4cf69634ca2d969c7ed4', 'dt': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'amount': -27, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-01-20,"[{'id': 'fcbd679b639a4cf69634ca2d969c7ed4', 'dt': Timestamp('2022-01-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-19 21:00:00+0000', tz='UTC'), 'amount': -27, 'filled': -27, 'commission': 0.081, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-01-21,"[{'id': '2a1c4dcc20e0422290f39a28960a1c60', 'dt': Timestamp('2022-01-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-21 21:00:00+0000', tz='UTC'), 'amount': 3, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-01-24,"[{'id': '2a1c4dcc20e0422290f39a28960a1c60', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-21 21:00:00+0000', tz='UTC'), 'amount': 3, 'filled': 3, 'commission': 0.009000000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-01-25,[]
2022-01-26,[]
2022-01-27,[]
2022-01-28,[]
2022-01-31,[]
2022-02-01,[]
2022-02-02,[]
2022-02-03,[]
2022-02-04,[]
2022-02-07,[]
2022-02-08,[]
2022-02-09,[]
2022-02-10,[]
2022-02-11,[]
2022-02-14,[]
2022-02-15,[]
2022-02-16,[]
2022-02-17,[]
2022-02-18,[]
2022-02-22,[]
2022-02-23,[]
2022-02-24,[]
2022-02-25,[]
2022-02-28,[]
2022-03-01,[]
2022-03-02,[]
2022-03-03,[]
2022-03-04,[]
2022-03-07,[]
2022-03-08,[]
2022-03-09,[]
2022-03-10,[]
2022-03-11,"[{'id': '10cba618bf0e47a993f133291fec4755', 'dt': Timestamp('2022-03-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-11 21:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-03-14,"[{'id': '10cba618bf0e47a993f133291fec4755', 'dt': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-11 21:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 8, 'commission': 0.024, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '59fb63b2ffcc4d7bb59b0d98784b7a80', 'dt': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 5, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-03-15,"[{'id': '59fb63b2ffcc4d7bb59b0d98784b7a80', 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 5, 'filled': 5, 'commission': 0.015, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-03-16,[]
2022-03-17,[]
2022-03-18,[]
2022-03-21,[]
2022-03-22,[]
2022-03-23,[]
2022-03-24,[]
2022-03-25,[]
2022-03-28,[]
2022-03-29,[]
2022-03-30,[]
2022-03-31,[]
2022-04-01,[]
2022-04-04,[]
2022-04-05,[]
2022-04-06,[]
2022-04-07,[]
2022-04-08,[]
2022-04-11,[]
2022-04-12,[]
2022-04-13,[]
2022-04-14,[]
2022-04-18,[]
2022-04-19,[]
2022-04-20,[]
2022-04-21,[]
2022-04-22,[]
2022-04-25,[]
2022-04-26,"[{'id': '07aac8119dd244079982b6678b022c06', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'amount': -6, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-04-27,"[{'id': '07aac8119dd244079982b6678b022c06', 'dt': Timestamp('2022-04-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'amount': -6, 'filled': -6, 'commission': 0.018000000000000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-04-28,[]
2022-04-29,[]
2022-05-02,[]
2022-05-03,[]
2022-05-04,[]
2022-05-05,[]
2022-05-06,[]
2022-05-09,"[{'id': '4a57614e90ef40a4b36ae3f428a364cb', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 4, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-05-10,"[{'id': '4a57614e90ef40a4b36ae3f428a364cb', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 4, 'filled': 4, 'commission': 0.012, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-05-11,"[{'id': '1679909762e94f1f903178e9569c2482', 'dt': Timestamp('2022-05-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-11 20:00:00+0000', tz='UTC'), 'amount': 7, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-05-12,"[{'id': '1679909762e94f1f903178e9569c2482', 'dt': Timestamp('2022-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-11 20:00:00+0000', tz='UTC'), 'amount': 7, 'filled': 7, 'commission': 0.021, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0485e74c7c0d49748845857a64ce869e', 'dt': Timestamp('2022-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-12 20:00:00+0000', tz='UTC'), 'amount': 6, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-05-13,"[{'id': '0485e74c7c0d49748845857a64ce869e', 'dt': Timestamp('2022-05-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-12 20:00:00+0000', tz='UTC'), 'amount': 6, 'filled': 6, 'commission': 0.018000000000000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-05-16,[]
2022-05-17,[]
2022-05-18,[]
2022-05-19,"[{'id': '004faccdcab5436dacc54fb4f1e429e3', 'dt': Timestamp('2022-05-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-19 20:00:00+0000', tz='UTC'), 'amount': 7, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-05-20,"[{'id': '004faccdcab5436dacc54fb4f1e429e3', 'dt': Timestamp('2022-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-19 20:00:00+0000', tz='UTC'), 'amount': 7, 'filled': 7, 'commission': 0.021, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-05-23,[]
2022-05-24,[]
2022-05-25,[]
2022-05-26,[]
2022-05-27,[]
2022-05-31,[]
2022-06-01,[]
2022-06-02,[]
2022-06-03,[]
2022-06-06,[]
2022-06-07,[]
2022-06-08,[]
2022-06-09,[]
2022-06-10,[]
2022-06-13,"[{'id': 'e34cd25a4bfd467c9166438f0f58dca4', 'dt': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-06-14,"[{'id': 'e34cd25a4bfd467c9166438f0f58dca4', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 8, 'filled': 8, 'commission': 0.024, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-06-15,[]
2022-06-16,[]
2022-06-17,[]
2022-06-21,[]
2022-06-22,[]
2022-06-23,[]
2022-06-24,[]
2022-06-27,[]
2022-06-28,[]
2022-06-29,[]
2022-06-30,[]
2022-07-01,[]
2022-07-05,[]
2022-07-06,[]
2022-07-07,[]
2022-07-08,[]
2022-07-11,[]
2022-07-12,[]
2022-07-13,[]
2022-07-14,[]
2022-07-15,[]
2022-07-18,[]
2022-07-19,[]
2022-07-20,[]
2022-07-21,[]
2022-07-22,[]
2022-07-25,[]
2022-07-26,[]
2022-07-27,[]
2022-07-28,[]
2022-07-29,[]
2022-08-01,[]
2022-08-02,[]
2022-08-03,[]
2022-08-04,[]
2022-08-05,[]
2022-08-08,[]
2022-08-09,[]
2022-08-10,[]
2022-08-11,[]
2022-08-12,[]
2022-08-15,[]
2022-08-16,[]
2022-08-17,[]
2022-08-18,[]
2022-08-19,[]
2022-08-22,[]
2022-08-23,[]
2022-08-24,[]
2022-08-25,[]
2022-08-26,[]
2022-08-29,[]
2022-08-30,[]
2022-08-31,"[{'id': '89a120d918e54842971892e73c01072b', 'dt': Timestamp('2022-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-31 20:00:00+0000', tz='UTC'), 'amount': -32, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-09-01,"[{'id': '89a120d918e54842971892e73c01072b', 'dt': Timestamp('2022-09-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-31 20:00:00+0000', tz='UTC'), 'amount': -32, 'filled': -32, 'commission': 0.096, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-09-02,[]
2022-09-06,[]
2022-09-07,[]
2022-09-08,[]
2022-09-09,[]
2022-09-12,[]
2022-09-13,[]
2022-09-14,[]
2022-09-15,[]
2022-09-16,[]
2022-09-19,[]
2022-09-20,[]
2022-09-21,[]
2022-09-22,[]
2022-09-23,[]
2022-09-26,[]
2022-09-27,[]
2022-09-28,[]
2022-09-29,"[{'id': '3f60ba355fae4d5ead1d5092966cc307', 'dt': Timestamp('2022-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-29 20:00:00+0000', tz='UTC'), 'amount': 18, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-09-30,"[{'id': '3f60ba355fae4d5ead1d5092966cc307', 'dt': Timestamp('2022-09-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-29 20:00:00+0000', tz='UTC'), 'amount': 18, 'filled': 18, 'commission': 0.054, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '517566348bf148e799b8bbe27ef85737', 'dt': Timestamp('2022-09-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-30 20:00:00+0000', tz='UTC'), 'amount': 6, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-10-03,"[{'id': '517566348bf148e799b8bbe27ef85737', 'dt': Timestamp('2022-10-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-30 20:00:00+0000', tz='UTC'), 'amount': 6, 'filled': 6, 'commission': 0.018000000000000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-10-04,[]
2022-10-05,[]
2022-10-06,[]
2022-10-07,[]
2022-10-10,[]
2022-10-11,[]
2022-10-12,[]
2022-10-13,[]
2022-10-14,[]
2022-10-17,[]
2022-10-18,[]
2022-10-19,[]
2022-10-20,[]
2022-10-21,[]
2022-10-24,[]
2022-10-25,[]
2022-10-26,[]
2022-10-27,[]
2022-10-28,[]
2022-10-31,[]
2022-11-01,[]
2022-11-02,[]
2022-11-03,[]
2022-11-04,[]
2022-11-07,[]
2022-11-08,[]
2022-11-09,[]
2022-11-10,[]
2022-11-11,[]
2022-11-14,[]
2022-11-15,[]
2022-11-16,[]
2022-11-17,[]
2022-11-18,[]
2022-11-21,[]
2022-11-22,[]
2022-11-23,[]
2022-11-25,[]
2022-11-28,[]
2022-11-29,[]
2022-11-30,[]
2022-12-01,[]
2022-12-02,[]
2022-12-05,[]
2022-12-06,[]
2022-12-07,[]
2022-12-08,[]
2022-12-09,[]
2022-12-12,[]
2022-12-13,[]
2022-12-14,[]
2022-12-15,"[{'id': '3e92f58ebaa84ad4a4ad8396ff700a0e', 'dt': Timestamp('2022-12-15 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-15 21:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-12-16,"[{'id': '3e92f58ebaa84ad4a4ad8396ff700a0e', 'dt': Timestamp('2022-12-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-15 21:00:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 0.006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '70e44cb6aa694da49b046b522c36a1e1', 'dt': Timestamp('2022-12-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-16 21:00:00+0000', tz='UTC'), 'amount': 3, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-12-19,"[{'id': '70e44cb6aa694da49b046b522c36a1e1', 'dt': Timestamp('2022-12-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-16 21:00:00+0000', tz='UTC'), 'amount': 3, 'filled': 3, 'commission': 0.009000000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bfc70d20302447f581c5c80127c4a188', 'dt': Timestamp('2022-12-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-19 21:00:00+0000', tz='UTC'), 'amount': 3, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.OPEN: 0>}]"
2022-12-20,"[{'id': 'bfc70d20302447f581c5c80127c4a188', 'dt': Timestamp('2022-12-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-19 21:00:00+0000', tz='UTC'), 'amount': 3, 'filled': 3, 'commission': 0.009000000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [AAPL]), 'status': <ORDER_STATUS.FILLED: 1>}]"
2022-12-21,[]
2022-12-22,[]
2022-12-23,[]
2022-12-27,[]
2022-12-28,[]
2022-12-29,[]
2022-12-30,[]
